id,company_id,period,financial_risk_score,financial_risk_level,risk_score_change,risk_trend,main_financial_risk_factor,financial_risk_explanation,negative_financial_signals,profitability_risk,liquidity_risk,leverage_risk,debt_growth_risk,revenue_risk,cash_risk,equity_risk,revenue,net_profit,total_assets,total_liabilities,total_debt,equity,cash,current_assets,current_liabilities,profit_margin,debt_ratio,liability_ratio,debt_to_equity,current_ratio,cash_ratio,revenue_growth,profit_growth,debt_growth,cash_growth,equity_growth,profitability_warning,liquidity_warning,leverage_warning,debt_growth_warning,profit_decline_warning,cash_decline_warning,equity_decline_warning
110,11,2026Q2,15.0,Low,-23.75,Improving,Profitability,No major financial risk drivers detected.,1,25.0,25,0,0.0,25.0,25.0,0.0,14487061.47,1176929.84,41844106.7,22768434.84,17639377.63,19075671.86,7760775.18,17918108.4,9864911.34,0.08124006669242083,0.42154986737953226,0.5441252457182937,0.9247054446867592,1.8163476368354263,0.7867050105693094,-0.058027166607520275,0.16081419844231548,-0.010632468604781287,-0.05374060675310066,0.37192644487903204,0,0,0,0,0,1,0
120,12,2026Q2,20.0,Low,-15.619999999999997,Improving,Liquidity,No major financial risk drivers detected.,1,25.0,50,0,25.0,0.0,0.0,0.0,12019087.1,1115495.78,26595481.63,11680928.93,7307277.53,14914552.7,2807599.64,6868113.16,5794523.96,0.09281035828419948,0.2747563526639544,0.4392072718406341,0.4899427878919896,1.1852765140693284,0.4845263665110464,0.0330454907890243,0.3447549896566191,0.004992158106232658,0.028039728606997327,0.1750352680297147,0,0,0,1,0,0,0
130,13,2026Q2,25.62,Low,-13.129999999999999,Improving,Liquidity,No major financial risk drivers detected.,2,37.5,50,0,25.0,25.0,0.0,0.0,10595265.72,1170747.6,30532659.28,16452114.93,13734269.17,14080544.34,6303866.87,9117063.75,9029997.97,0.11049723819479632,0.44982223932903365,0.5388366201294733,0.9754075437967052,1.0096418382694277,0.6981028003486915,-0.0011637785765897801,-0.18754594026821347,0.008399546619703324,0.035133939940434455,0.4742372859194959,0,0,0,1,1,0,0
140,14,2026Q2,26.88,Low,-0.620000000000001,Stable,Liquidity,No major financial risk drivers detected.,2,37.5,50,25,0.0,0.0,0.0,50.0,11861109.07,1623522.09,37464920.45,25221028.13,16223294.66,12243892.32,3793348.22,10708368.06,9478433.18,0.1368777641634148,0.43302626737593936,0.6731904893181215,1.325011216694529,1.1297614127401594,0.40020836228546375,0.019502376810279554,-0.1812717701652401,-0.013151101555717193,0.009948189355351689,-0.19665238930967033,0,0,0,0,1,0,1
150,15,2026Q2,35.62,Low,3.7399999999999984,Stable,Liquidity,"Main financial risk drivers: weak profitability or declining profit, low liquidity position.",2,62.5,75,25,0.0,0.0,0.0,0.0,9427989.79,484614.21,24658310.59,14378467.88,12368780.72,10279842.71,4271300.33,7103483.61,8414804.91,0.05140164773131347,0.5016069805291555,0.5831083937206584,1.203207195764574,0.8441649789834522,0.5075935064072685,0.04176205048341486,-0.3022010218121157,-0.002055952060651567,0.024702936631224137,0.00016056422528154535,0,1,0,0,1,0,0
160,16,2026Q2,18.75,Low,5.0,Deteriorating,Profitability,No major financial risk drivers detected.,2,50.0,25,0,0.0,0.0,0.0,25.0,23671281.99,2917801.65,84168444.63,47090574.28,33792197.2,37077870.35,10658432.39,37600443.54,21101814.32,0.12326335562360474,0.4014829708277099,0.5594801530075513,0.9113845234641423,1.7818583260095713,0.5050955443152625,0.028925319436559516,-0.27347136961146845,-0.020139239744414228,0.053597776714581435,-0.08488800829886411,0,0,0,0,1,0,1
170,17,2026Q2,45.62,Medium,11.239999999999995,Deteriorating,Liquidity,"Main financial risk drivers: weak profitability or declining profit, low liquidity position.",3,62.5,100,50,0.0,0.0,0.0,0.0,16715334.18,887808.28,45074065.58,33248284.73,24612086.64,11825780.86,7254756.88,11434904.83,18551612.45,0.05311340296518081,0.5460365361610676,0.7376366942313882,2.0812229595128824,0.6163833392282837,0.3910580225601899,0.044311737071415225,-0.47622220238096846,-0.01496286788089718,0.008537944180243118,0.13392083429967916,0,1,1,0,1,0,0
180,18,2026Q2,5.0,Low,-12.5,Improving,Debt Growth,No major financial risk drivers detected.,2,0.0,0,0,25.0,0.0,25.0,0.0,14785543.35,2420874.55,33569266.85,16696116.41,11738080.25,16873150.44,4672153.19,13575172.73,6004030.51,0.16373253878424426,0.3496674592999042,0.4973631531663909,0.6956661882284503,2.261009951130312,0.7781694617004871,0.02614868119366731,0.5479375808788942,0.013124960530538132,-0.009075180294789154,0.039648736453196776,0,0,0,1,0,1,0
190,19,2026Q2,68.12,High,8.740000000000002,Deteriorating,Liquidity,"Main financial risk drivers: weak profitability or declining profit, low liquidity position, high leverage level, declining equity.",5,87.5,100,75,25.0,25.0,0.0,100.0,11725834.83,5610.35,61712734.22,53229868.07,38124230.51,8482866.15,5423679.52,16120355.67,26500891.16,0.00047846060270661345,0.6177692658064826,0.8625426946769302,4.4942628866070224,0.6082948521494173,0.20466026924356454,-0.050005643050828,-0.9735887367555895,0.061956842470800355,0.029152917196353156,-0.5176264795053804,0,1,1,1,1,0,1
200,20,2026Q2,25.0,Low,5.620000000000001,Deteriorating,Liquidity,No major financial risk drivers detected.,3,25.0,50,0,25.0,25.0,25.0,25.0,28087713.67,1589536.49,83621687.98,36453699.72,22230921.35,47167988.26,9683058.42,22059189.03,21584520.63,0.05659187887897605,0.2658511432502657,0.4359359467692008,0.47131374837227374,1.0219911485706228,0.44861123329937025,-0.015142249704298893,0.01303936232614955,0.01181116599028953,-0.02956946244557901,-0.09976714878325066,0,0,0,1,0,1,1
